,Download Path,Graph Name,K,Filesize,avg_num_triangles,max_num_triangles,Type,avg_degree,max_degree,Assort. Coeff.,|E|,num_triangles,|V|,global_clustering_coeff,avg_global_clustering_coeff,omega
3002,http://nrvis.com/./download/data/misc/orkut-links.zip,orkut-links,-,56 MB,-,-,misc,-,-,-,-,-,-,-,-,-
3003,http://nrvis.com/./download/data/misc/orsirr_1.zip,orsirr-1,11,29 KB,3,24,misc,11,24,0.31,6K,3K,1K,0.05,0.05,5
3004,http://nrvis.com/./download/data/misc/orsirr_2.zip,orsirr-2,11,25 KB,4,52,misc,11,26,0.17,5K,4K,886,0.07,0.06,5
3005,http://nrvis.com/./download/data/misc/orsreg_1.zip,orsreg-1,7,51 KB,-,-,misc,10,12,0.71,12K,-,2K,-,-,2
3006,http://nrvis.com/./download/data/misc/oscil_dcop_01.zip,oscil-dcop-01,5,9 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3007,http://nrvis.com/./download/data/misc/oscil_dcop_02.zip,oscil-dcop-02,5,10 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3008,http://nrvis.com/./download/data/misc/oscil_dcop_03.zip,oscil-dcop-03,5,10 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3009,http://nrvis.com/./download/data/misc/oscil_dcop_04.zip,oscil-dcop-04,5,10 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3010,http://nrvis.com/./download/data/misc/oscil_dcop_05.zip,oscil-dcop-05,5,11 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3011,http://nrvis.com/./download/data/misc/oscil_dcop_06.zip,oscil-dcop-06,5,10 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3012,http://nrvis.com/./download/data/misc/oscil_dcop_07.zip,oscil-dcop-07,5,11 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3013,http://nrvis.com/./download/data/misc/oscil_dcop_08.zip,oscil-dcop-08,5,11 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3014,http://nrvis.com/./download/data/misc/oscil_dcop_09.zip,oscil-dcop-09,5,11 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3015,http://nrvis.com/./download/data/misc/oscil_dcop_10.zip,oscil-dcop-10,5,11 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3016,http://nrvis.com/./download/data/misc/oscil_dcop_11.zip,oscil-dcop-11,5,11 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3017,http://nrvis.com/./download/data/misc/oscil_dcop_12.zip,oscil-dcop-12,5,11 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3018,http://nrvis.com/./download/data/misc/oscil_dcop_13.zip,oscil-dcop-13,5,11 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3019,http://nrvis.com/./download/data/misc/oscil_dcop_14.zip,oscil-dcop-14,5,11 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3020,http://nrvis.com/./download/data/misc/oscil_dcop_15.zip,oscil-dcop-15,5,11 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3021,http://nrvis.com/./download/data/misc/oscil_dcop_16.zip,oscil-dcop-16,5,11 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3022,http://nrvis.com/./download/data/misc/oscil_dcop_17.zip,oscil-dcop-17,5,11 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3023,http://nrvis.com/./download/data/misc/oscil_dcop_18.zip,oscil-dcop-18,5,11 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3024,http://nrvis.com/./download/data/misc/oscil_dcop_19.zip,oscil-dcop-19,5,11 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3025,http://nrvis.com/./download/data/misc/oscil_dcop_20.zip,oscil-dcop-20,5,11 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3026,http://nrvis.com/./download/data/misc/oscil_dcop_21.zip,oscil-dcop-21,5,11 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3027,http://nrvis.com/./download/data/misc/oscil_dcop_22.zip,oscil-dcop-22,5,11 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3028,http://nrvis.com/./download/data/misc/oscil_dcop_23.zip,oscil-dcop-23,5,11 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3029,http://nrvis.com/./download/data/misc/oscil_dcop_24.zip,oscil-dcop-24,5,11 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3030,http://nrvis.com/./download/data/misc/oscil_dcop_25.zip,oscil-dcop-25,5,11 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3031,http://nrvis.com/./download/data/misc/oscil_dcop_26.zip,oscil-dcop-26,5,11 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3032,http://nrvis.com/./download/data/misc/oscil_dcop_27.zip,oscil-dcop-27,5,11 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3033,http://nrvis.com/./download/data/misc/oscil_dcop_28.zip,oscil-dcop-28,5,11 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3034,http://nrvis.com/./download/data/misc/oscil_dcop_29.zip,oscil-dcop-29,5,11 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3035,http://nrvis.com/./download/data/misc/oscil_dcop_30.zip,oscil-dcop-30,5,11 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3036,http://nrvis.com/./download/data/misc/oscil_dcop_31.zip,oscil-dcop-31,5,11 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3037,http://nrvis.com/./download/data/misc/oscil_dcop_32.zip,oscil-dcop-32,5,11 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3038,http://nrvis.com/./download/data/misc/oscil_dcop_33.zip,oscil-dcop-33,5,11 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3039,http://nrvis.com/./download/data/misc/oscil_dcop_34.zip,oscil-dcop-34,5,11 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3040,http://nrvis.com/./download/data/misc/oscil_dcop_35.zip,oscil-dcop-35,5,11 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3041,http://nrvis.com/./download/data/misc/oscil_dcop_36.zip,oscil-dcop-36,5,11 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3042,http://nrvis.com/./download/data/misc/oscil_dcop_37.zip,oscil-dcop-37,5,11 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3043,http://nrvis.com/./download/data/misc/oscil_dcop_38.zip,oscil-dcop-38,5,11 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3044,http://nrvis.com/./download/data/misc/oscil_dcop_39.zip,oscil-dcop-39,5,11 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3045,http://nrvis.com/./download/data/misc/oscil_dcop_40.zip,oscil-dcop-40,5,11 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3046,http://nrvis.com/./download/data/misc/oscil_dcop_41.zip,oscil-dcop-41,5,11 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3047,http://nrvis.com/./download/data/misc/oscil_dcop_42.zip,oscil-dcop-42,5,11 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3048,http://nrvis.com/./download/data/misc/oscil_dcop_43.zip,oscil-dcop-43,5,11 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3049,http://nrvis.com/./download/data/misc/oscil_dcop_44.zip,oscil-dcop-44,5,11 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3050,http://nrvis.com/./download/data/misc/oscil_dcop_45.zip,oscil-dcop-45,5,11 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3051,http://nrvis.com/./download/data/misc/oscil_dcop_46.zip,oscil-dcop-46,5,11 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3052,http://nrvis.com/./download/data/misc/oscil_dcop_47.zip,oscil-dcop-47,5,10 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3053,http://nrvis.com/./download/data/misc/oscil_dcop_48.zip,oscil-dcop-48,5,10 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3054,http://nrvis.com/./download/data/misc/oscil_dcop_49.zip,oscil-dcop-49,5,10 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3055,http://nrvis.com/./download/data/misc/oscil_dcop_50.zip,oscil-dcop-50,5,10 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3056,http://nrvis.com/./download/data/misc/oscil_dcop_51.zip,oscil-dcop-51,5,10 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3057,http://nrvis.com/./download/data/misc/oscil_dcop_52.zip,oscil-dcop-52,5,10 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3058,http://nrvis.com/./download/data/misc/oscil_dcop_53.zip,oscil-dcop-53,5,10 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3059,http://nrvis.com/./download/data/misc/oscil_dcop_54.zip,oscil-dcop-54,5,10 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3060,http://nrvis.com/./download/data/misc/oscil_dcop_55.zip,oscil-dcop-55,5,10 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3061,http://nrvis.com/./download/data/misc/oscil_dcop_56.zip,oscil-dcop-56,5,10 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3062,http://nrvis.com/./download/data/misc/oscil_dcop_57.zip,oscil-dcop-57,5,10 KB,1,8,misc,5,24,-0.06,1K,816,430,0.12,0.13,3
3063,http://nrvis.com/./download/data/misc/oscil_trans_01.zip,oscil-trans-01,7,11 KB,2,16,misc,5,24,-0.03,1K,1K,430,0.14,0.15,5
3064,http://nrvis.com/./download/data/misc/p0033.zip,p0033,5,1 KB,-,-,misc,4,19,-0.29,98,-,48,-,-,3
3065,http://nrvis.com/./download/data/misc/p0040.zip,p0040,4,1 KB,-,-,misc,3,10,-0.30,110,-,63,-,-,2
3066,http://nrvis.com/./download/data/misc/p010.zip,p010,10,289 KB,-,-,misc,11,1K,-0.60,108K,-,19K,-,-,2
3067,http://nrvis.com/./download/data/misc/p0201.zip,p0201,11,6 KB,-,-,misc,11,67,-0.30,2K,-,334,-,-,2
3068,http://nrvis.com/./download/data/misc/p0282.zip,p0282,19,7 KB,-,-,misc,7,112,-0.22,2K,-,523,-,-,3
3069,http://nrvis.com/./download/data/misc/p0291.zip,p0291,21,7 KB,-,-,misc,7,105,-0.17,2K,-,543,-,-,3
3070,http://nrvis.com/./download/data/misc/p05.zip,p05,10,141 KB,-,-,misc,11,500,-0.59,54K,-,10K,-,-,2
3071,http://nrvis.com/./download/data/misc/p0548.zip,p0548,4,8 KB,-,-,misc,4,143,-0.15,2K,-,724,-,-,2
3072,http://nrvis.com/./download/data/misc/p2756.zip,p2756,5,35 KB,-,-,misc,5,546,-0.10,9K,-,4K,-,-,2
3073,http://nrvis.com/./download/data/misc/p2p-Gnutella04.zip,p2p-Gnutella04,8,131 KB,-,40,misc,7,103,-0.01,40K,3K,11K,0.01,0.01,4
3074,http://nrvis.com/./download/data/misc/p2p-Gnutella05.zip,p2p-Gnutella05,10,103 KB,-,191,misc,7,88,0.01,32K,3K,9K,0.01,0.01,4
3075,http://nrvis.com/./download/data/misc/p2p-Gnutella06.zip,p2p-Gnutella06,10,102 KB,-,305,misc,7,115,0.05,32K,3K,9K,0.01,0.01,4
3076,http://nrvis.com/./download/data/misc/p2p-Gnutella08.zip,p2p-Gnutella08,11,65 KB,1,202,misc,6,97,0.04,21K,7K,6K,0.02,0.01,5
3077,http://nrvis.com/./download/data/misc/p2p-Gnutella09.zip,p2p-Gnutella09,11,82 KB,-,211,misc,6,102,0.03,26K,7K,8K,0.02,0.01,5
3078,http://nrvis.com/./download/data/misc/p2p-Gnutella24.zip,p2p-Gnutella24,6,224 KB,-,71,misc,4,355,-0.01,65K,3K,27K,0.00,0.01,4
3079,http://nrvis.com/./download/data/misc/p2p-Gnutella25.zip,p2p-Gnutella25,6,186 KB,-,11,misc,4,66,-0.17,55K,2K,23K,0.00,0.01,4
3080,http://nrvis.com/./download/data/misc/p2p-Gnutella30.zip,p2p-Gnutella30,8,303 KB,-,34,misc,4,55,-0.10,88K,5K,37K,0.01,0.01,4
3081,http://nrvis.com/./download/data/misc/p2p-Gnutella31.zip,p2p-Gnutella31,7,518 KB,-,17,misc,4,95,-0.09,148K,6K,63K,0.00,0.01,4
3082,http://nrvis.com/./download/data/misc/p6000.zip,p6000,4,80 KB,-,-,misc,4,6K,-0.49,18K,-,8K,-,-,3
3083,http://nrvis.com/./download/data/misc/packing-500x100x100-b050.zip,packing-500x100x100-b050,10,42 MB,51,60,misc,16,18,0.60,17M,111M,2M,0.40,0.41,4
3084,http://nrvis.com/./download/data/misc/para-10.zip,para-10,47,25 MB,1K,342K,misc,67,14K,-0.00,5M,172M,156K,0.34,0.46,14
3085,http://nrvis.com/./download/data/misc/para-4.zip,para-4,47,30 MB,1K,239K,misc,67,12K,-0.00,5M,169M,153K,0.36,0.46,13
3086,http://nrvis.com/./download/data/misc/para-5.zip,para-5,47,24 MB,1K,342K,misc,67,14K,-0.00,5M,172M,156K,0.34,0.46,14
3087,http://nrvis.com/./download/data/misc/para-6.zip,para-6,47,24 MB,1K,342K,misc,67,14K,-0.00,5M,172M,156K,0.34,0.46,14
3088,http://nrvis.com/./download/data/misc/para-7.zip,para-7,47,24 MB,1K,342K,misc,67,14K,-0.00,5M,172M,156K,0.34,0.46,14
3089,http://nrvis.com/./download/data/misc/para-8.zip,para-8,47,25 MB,1K,342K,misc,67,14K,-0.00,5M,172M,156K,0.34,0.46,14
3090,http://nrvis.com/./download/data/misc/para-9.zip,para-9,47,25 MB,1K,342K,misc,67,14K,-0.00,5M,172M,156K,0.34,0.46,14
3091,http://nrvis.com/./download/data/misc/parabolic_fem.zip,parabolic-fem,4,12 MB,5,6,misc,5,6,0.50,2M,3M,526K,0.40,0.40,3
3092,http://nrvis.com/./download/data/misc/patentcite.zip,patentcite,-,73 MB,-,-,misc,-,-,-,-,-,-,-,-,-
3093,http://nrvis.com/./download/data/misc/patents.zip,patents,-,73 MB,-,-,misc,3.99,776,-,15M,-,4M,-,-,-
3094,http://nrvis.com/./download/data/misc/patents_main.zip,patents-main,25,3 MB,1,389,misc,4,212,0.15,561K,291K,241K,0.05,0.05,6
3095,http://nrvis.com/./download/data/misc/pattern1.zip,pattern1,755,11 MB,179K,2M,misc,483,6K,-0.11,5M,3B,19K,0.95,0.74,755
3096,http://nrvis.com/./download/data/misc/pcb1000.zip,pcb1000,20,59 KB,34,10K,misc,14,2K,-0.13,20K,96K,3K,0.04,0.16,9
3097,http://nrvis.com/./download/data/misc/pcb3000.zip,pcb3000,22,167 KB,21,36K,misc,14,6K,-0.10,57K,165K,8K,0.01,0.19,7
3098,http://nrvis.com/./download/data/misc/pcrystk02.zip,pcrystk02,39,912 KB,1K,1K,misc,68,80,0.39,477K,16M,14K,0.48,0.51,24
3099,http://nrvis.com/./download/data/misc/pcrystk03.zip,pcrystk03,39,2 MB,1K,1K,misc,69,80,0.41,863K,29M,25K,0.48,0.50,24
3100,http://nrvis.com/./download/data/misc/pct20stif.zip,pct20stif,47,3 MB,743,3K,misc,50,206,0.19,1M,39M,52K,0.53,0.60,24
3101,http://nrvis.com/./download/data/misc/pdb1HYS.zip,pdb1HYS,75,18 MB,4K,9K,misc,118,203,0.46,2M,145M,36K,0.53,0.57,45
3102,http://nrvis.com/./download/data/misc/pde225.zip,pde225,5,10 KB,-,-,misc,7,8,0.61,840,-,225,-,-,2
3103,http://nrvis.com/./download/data/misc/pde2961.zip,pde2961,5,114 KB,-,-,misc,7,8,0.65,12K,-,3K,-,-,2
3104,http://nrvis.com/./download/data/misc/pde900.zip,pde900,5,38 KB,-,-,misc,7,8,0.64,3K,-,900,-,-,2
3105,http://nrvis.com/./download/data/misc/pds-100.zip,pds-100,4,4 MB,-,4,misc,4,104,-0.24,1M,132,515K,0.00,0.00,3
3106,http://nrvis.com/./download/data/misc/pds-30.zip,pds-30,4,1 MB,-,2,misc,4,99,-0.28,341K,63,158K,0.00,0.00,3
3107,http://nrvis.com/./download/data/misc/pds-40.zip,pds-40,4,2 MB,-,2,misc,4,99,-0.28,467K,69,218K,0.00,0.00,3
3108,http://nrvis.com/./download/data/misc/pds-50.zip,pds-50,4,2 MB,-,3,misc,4,99,-0.27,591K,76,276K,0.00,0.00,3
3109,http://nrvis.com/./download/data/misc/pds-60.zip,pds-60,4,3 MB,-,3,misc,4,99,-0.26,720K,81,336K,0.00,0.00,3
3110,http://nrvis.com/./download/data/misc/pds-70.zip,pds-70,4,3 MB,-,3,misc,4,98,-0.26,833K,64,390K,0.00,0.00,3
3111,http://nrvis.com/./download/data/misc/pds-80.zip,pds-80,4,4 MB,-,3,misc,4,99,-0.25,928K,54,435K,0.00,0.00,3
3112,http://nrvis.com/./download/data/misc/pds-90.zip,pds-90,4,4 MB,-,3,misc,4,99,-0.24,1M,57,475K,0.00,0.00,3
3113,http://nrvis.com/./download/data/misc/pds10.zip,pds10,9,229 KB,1,43,misc,8,96,-0.25,67K,31K,17K,0.03,0.09,3
3114,http://nrvis.com/./download/data/misc/pesa.zip,pesa,9,240 KB,22,36,misc,11,18,0.21,68K,266K,12K,0.36,0.37,5
3115,http://nrvis.com/./download/data/misc/petster-carnivore.zip,petster-carnivore,249,40 MB,382,2M,misc,21,46K,-0.09,4M,160M,418K,0.01,0.16,33
3116,http://nrvis.com/./download/data/misc/petster-friendships-cat.zip,petster-friendships-cat,-,14 MB,-,-,misc,-,-,-,-,-,-,-,-,-
3117,http://nrvis.com/./download/data/misc/petster-friendships-dog.zip,petster-friendships-dog,-,24 MB,-,-,misc,-,-,-,-,-,-,-,-,-
3118,http://nrvis.com/./download/data/misc/petster-friendships-hamster.zip,petster-friendships-hamster,20,34 KB,27.05,2K,misc,13.49,272,-0.02,25K,50K,2K,0.09,0.14,16
3119,http://nrvis.com/./download/data/misc/petster-hamster.zip,petster-hamster,24,44 KB,65.87,3K,misc,13.71,273,-,33K,160K,2K,0.23,0.54,30
3120,http://nrvis.com/./download/data/misc/pf2177.zip,pf2177,6,102 KB,-,4,misc,6,40,-0.46,31K,237,10K,0.00,0.00,3
3121,http://nrvis.com/./download/data/misc/pfinan512.zip,pfinan512,7,875 KB,8,78,misc,6,54,-0.12,261K,634K,75K,0.21,0.50,6
3122,http://nrvis.com/./download/data/misc/pgp2.zip,pgp2,3,72 KB,-,-,misc,2,578,-0.06,18K,-,13K,-,-,2
3123,http://nrvis.com/./download/data/misc/photogrammetry.zip,photogrammetry,12,143 KB,6,402,misc,17,81,-0.48,12K,9K,1K,0.02,0.02,6
3124,http://nrvis.com/./download/data/misc/photogrammetry2.zip,photogrammetry2,11,369 KB,3,770,misc,16,153,-0.48,37K,18K,4K,0.01,0.01,6
3125,http://nrvis.com/./download/data/misc/pics_ti.zip,pics-ti,-,7 MB,-,-,misc,-,-,-,-,-,-,-,-,-
3126,http://nrvis.com/./download/data/misc/pics_ui.zip,pics-ui,-,3 MB,-,-,misc,-,-,-,-,-,-,-,-,-
3127,http://nrvis.com/./download/data/misc/pics_ut.zip,pics-ut,-,3 MB,-,-,misc,-,-,-,-,-,-,-,-,-
3128,http://nrvis.com/./download/data/misc/piston.zip,piston,79,789 KB,4K,5K,misc,96,124,0.87,98K,8M,2K,0.76,0.70,40
3129,http://nrvis.com/./download/data/misc/pivtol.zip,pivtol,4,3 KB,-,2,misc,4,5,-0.50,204,4,102,0.01,0.01,3
3130,http://nrvis.com/./download/data/misc/pkustk01.zip,pkustk01,36,1 MB,555,2K,misc,43,125,0.40,479K,12M,22K,0.49,0.62,12
3131,http://nrvis.com/./download/data/misc/pkustk02.zip,pkustk02,72,869 KB,2K,6K,misc,74,155,0.39,400K,22M,11K,0.64,0.65,72
3132,http://nrvis.com/./download/data/misc/pkustk03.zip,pkustk03,36,3 MB,702,1K,misc,48,89,0.67,2M,44M,63K,0.58,0.60,18
3133,http://nrvis.com/./download/data/misc/pkustk04.zip,pkustk04,78,5 MB,2K,129K,misc,74,4K,-0.08,2M,120M,56K,0.24,0.74,54
3134,http://nrvis.com/./download/data/misc/pkustk05.zip,pkustk05,48,2 MB,895,2K,misc,58,125,0.24,1M,33M,37K,0.45,0.58,24
3135,http://nrvis.com/./download/data/misc/pkustk06.zip,pkustk06,48,3 MB,901,2K,misc,58,125,0.25,1M,39M,43K,0.45,0.58,24
3136,http://nrvis.com/./download/data/misc/pkustk07.zip,pkustk07,87,3 MB,6K,12K,misc,142,266,0.06,1M,95M,17K,0.47,0.61,63
3137,http://nrvis.com/./download/data/misc/pkustk08.zip,pkustk08,87,4 MB,6K,12K,misc,144,266,0.06,2M,127M,22K,0.47,0.61,63
3138,http://nrvis.com/./download/data/misc/pkustk09.zip,pkustk09,36,2 MB,645,1K,misc,45,83,0.79,775K,22M,34K,0.58,0.61,18
3139,http://nrvis.com/./download/data/misc/pkustk10.zip,pkustk10,36,4 MB,785,2K,misc,52,89,0.38,2M,63M,81K,0.57,0.58,24
3140,http://nrvis.com/./download/data/misc/pkustk11.zip,pkustk11,48,5 MB,907,3K,misc,58,131,0.28,3M,80M,88K,0.46,0.59,24
3141,http://nrvis.com/./download/data/misc/pkustk12.zip,pkustk12,69,8 MB,2K,144K,misc,78,4K,-0.09,4M,212M,95K,0.16,0.80,12
3142,http://nrvis.com/./download/data/misc/pkustk13.zip,pkustk13,42,7 MB,1K,9K,misc,68,299,-0.04,3M,135M,95K,0.50,0.65,36
3143,http://nrvis.com/./download/data/misc/pkustk14.zip,pkustk14,81,16 MB,3K,15K,misc,96,332,0.57,7M,411M,152K,0.47,0.50,54
3144,http://nrvis.com/./download/data/misc/plat1919.zip,plat1919,10,207 KB,63,75,misc,15,18,0.46,15K,122K,2K,0.52,0.54,7
3145,http://nrvis.com/./download/data/misc/plat362.zip,plat362,10,38 KB,58,75,misc,14,18,0.48,3K,21K,362,0.53,0.56,7
3146,http://nrvis.com/./download/data/misc/plbuckle.zip,plbuckle,15,91 KB,147,213,misc,22,43,0.46,15K,189K,1K,0.56,0.59,10
3147,http://nrvis.com/./download/data/misc/plddb.zip,plddb,4,45 KB,-,1,misc,4,18,-0.27,11K,12,5K,0.00,0.00,3
3148,http://nrvis.com/./download/data/misc/pli.zip,pli,44,1 MB,814,2K,misc,58,107,0.48,664K,18M,23K,0.39,0.41,24
3149,http://nrvis.com/./download/data/misc/plsk1919.zip,plsk1919,4,54 KB,3,4,misc,5,6,-0.07,5K,7K,2K,0.34,0.42,3
3150,http://nrvis.com/./download/data/misc/plskz362.zip,plskz362,4,11 KB,3,4,misc,4,6,0.00,880,1K,362,0.34,0.44,3
3151,http://nrvis.com/./download/data/misc/pltexpa.zip,pltexpa,5,498 KB,-,11,misc,4,38,-0.20,143K,214,70K,0.00,0.00,4
3152,http://nrvis.com/./download/data/misc/poisson2D.zip,poisson2D,7,29 KB,21,32,misc,11,16,0.08,2K,8K,367,0.36,0.39,5
3153,http://nrvis.com/./download/data/misc/poisson3Da.zip,poisson3Da,31,4 MB,628,4K,misc,50,218,-0.05,339K,8M,14K,0.39,0.53,10
3154,http://nrvis.com/./download/data/misc/poisson3Db.zip,poisson3Db,33,30 MB,693,5K,misc,53,288,-0.08,2M,59M,86K,0.38,0.52,10
3155,http://nrvis.com/./download/data/misc/polblogs.zip,polblogs,44,49 KB,308,9K,misc,25,467,-0.20,19K,459K,1K,0.25,0.31,19
3156,http://nrvis.com/./download/data/misc/polbooks.zip,polbooks,7,2 KB,16,76,misc,8,25,-0.13,441,2K,105,0.35,0.49,6
3157,http://nrvis.com/./download/data/misc/poli.zip,poli,6,33 KB,-,8,misc,2,66,-0.29,4K,692,4K,0.02,0.05,4
3158,http://nrvis.com/./download/data/misc/poli3.zip,poli3,7,175 KB,-,91,misc,2,345,-0.11,21K,5K,17K,0.01,0.06,5
3159,http://nrvis.com/./download/data/misc/poli4.zip,poli4,7,322 KB,-,117,misc,2,303,-0.17,39K,7K,34K,0.01,0.04,5
3160,http://nrvis.com/./download/data/misc/poli_large.zip,poli-large,7,126 KB,-,89,misc,2,492,-0.18,17K,3K,16K,0.01,0.05,4
3161,http://nrvis.com/./download/data/misc/pores_1.zip,pores-1,8,3 KB,21,29,misc,10,16,0.11,150,636,30,0.44,0.52,5
3162,http://nrvis.com/./download/data/misc/pores_2.zip,pores-2,11,68 KB,28,154,misc,13,44,-0.09,8K,35K,1K,0.27,0.44,6
3163,http://nrvis.com/./download/data/misc/pores_3.zip,pores-3,8,31 KB,23,33,misc,11,17,0.45,3K,12K,532,0.36,0.36,4
3164,http://nrvis.com/./download/data/misc/power.zip,power,6,23 KB,-,21,misc,2,19,0.00,7K,2K,5K,0.10,0.08,6
3165,http://nrvis.com/./download/data/misc/powersim.zip,powersim,11,534 KB,12,245,misc,6,79,0.40,52K,200K,16K,0.36,0.67,6
3166,http://nrvis.com/./download/data/misc/pre2.zip,pre2,27,33 MB,33,7K,misc,17,1K,-0.12,6M,22M,659K,0.03,0.25,8
3167,http://nrvis.com/./download/data/misc/primagaz.zip,primagaz,3,66 KB,-,1,misc,3,2K,-0.37,20K,18,11K,0.00,0.00,3
3168,http://nrvis.com/./download/data/misc/problem.zip,problem,3,1 KB,-,10,misc,3,12,-0.64,84,40,46,0.08,0.15,3
3169,http://nrvis.com/./download/data/misc/problem1.zip,problem1,9,28 KB,22,32,misc,11,16,0.03,2K,9K,415,0.36,0.38,3
3170,http://nrvis.com/./download/data/misc/progas.zip,progas,7,40 KB,-,9,misc,9,27,-0.16,9K,297,2K,0.00,0.00,3
3171,http://nrvis.com/./download/data/misc/psmigr_1.zip,psmigr-1,371,2 MB,55K,947K,misc,343,5K,-0.15,540K,171M,3K,0.37,0.67,140
3172,http://nrvis.com/./download/data/misc/psmigr_2.zip,psmigr-2,371,4 MB,55K,947K,misc,343,5K,-0.15,540K,171M,3K,0.37,0.67,140
3173,http://nrvis.com/./download/data/misc/psmigr_3.zip,psmigr-3,371,4 MB,55K,947K,misc,343,5K,-0.15,540K,171M,3K,0.37,0.67,140
3174,http://nrvis.com/./download/data/misc/psse0.zip,psse0,6,851 KB,-,41,misc,7,72,-0.28,102K,570,27K,0.00,0.00,4
3175,http://nrvis.com/./download/data/misc/psse1.zip,psse1,6,604 KB,-,12,misc,8,42,-0.08,57K,717,14K,0.00,0.00,3
3176,http://nrvis.com/./download/data/misc/psse2.zip,psse2,6,943 KB,-,34,misc,8,80,-0.29,115K,780,29K,0.00,0.00,5
3177,http://nrvis.com/./download/data/misc/pwt.zip,pwt,6,372 KB,11,27,misc,7,15,0.17,145K,432K,37K,0.43,0.43,4
3178,http://nrvis.com/./download/data/misc/pwtk.zip,pwtk,36,56 MB,784,2K,misc,52,179,0.20,6M,171M,218K,0.58,0.58,18
3179,http://nrvis.com/./download/data/misc/qa8fk.zip,qa8fk,14,3 MB,119,132,misc,24,26,0.46,797K,8M,66K,0.42,0.44,8
